source_song_id,note_from_song,start_time,end_time,instrument,key,start_beat,end_beat,note_value
2388,1414,7405021,7411166,1,57,456.333333333,0.53125,Eighth
2388,388,2374622,2381790,1,57,118.666666667,0.635416666667,Dotted Eighth
2388,410,2446302,2453470,1,64,124.666666667,0.572916666667,Eighth
2388,2814,13138398,13143518,1,61,861.0,0.489583333333,Eighth
2388,3542,18403294,18418142,1,57,1105.0,0.989583333333,Quarter
2388,542,2857950,2872286,1,68,160.0,0.989583333333,Quarter
2388,2446,12260830,12271069,1,73,787.0,0.989583333333,Quarter
2388,1918,9047518,9119710,1,65,594.0,5.98958333333,Unknown
2388,3205,17266654,17273822,1,49,1010.66666667,0.604166666667,Eighth
2388,3462,18109918,18115038,1,73,1080.5,0.489583333333,Eighth
2388,2388,12126174,12151774,1,32,776.0,1.98958333333,Half
2388,3080,15159774,15263710,1,70,954.0,1.98958333333,Half
2388,3690,19183070,19188702,1,45,1167.0,0.489583333333,Eighth
2388,275,2005982,2011614,1,53,88.0,0.541666666667,Eighth
2388,1382,7293406,7300574,1,69,447.5,0.489583333333,Eighth
2388,3126,15565790,15577566,1,57,969.0,0.989583333333,Quarter
2388,3769,19495902,19502558,1,41,1193.0,0.489583333333,Eighth
2388,2461,12292574,12299230,1,53,790.0,0.541666666667,Eighth
2388,119,1428446,1438174,1,58,41.0,0.989583333333,Quarter
2388,2109,10001374,10005982,1,88,671.5,0.489583333333,Eighth
2388,2020,9638366,9642974,1,33,641.5,0.489583333333,Eighth
2388,2993,13528542,13532638,1,57,893.5,0.489583333333,Eighth
2388,2637,12708830,12715486,1,64,824.333333333,0.614583333333,Eighth
2388,3179,17158622,17168862,1,56,1002.0,0.989583333333,Quarter
2388,1768,8519646,8523742,1,60,551.0,0.489583333333,Eighth
2388,3315,17661918,17668062,1,68,1041.0,0.5625,Eighth
2388,2858,13244382,13249501,1,69,869.5,0.489583333333,Eighth
2388,3515,18283486,18290654,1,70,1095.5,0.489583333333,Eighth
2388,3954,20318686,20339166,1,33,1258.5,1.48958333333,Dotted Quarter
2388,598,3024862,3029470,1,64,174.5,0.489583333333,Eighth
2388,2445,12260830,12266974,1,61,787.0,0.614583333333,Eighth
2388,899,4319710,4330974,1,88,279.0,0.989583333333,Quarter
2388,1971,9317342,9330142,1,64,615.0,0.989583333333,Quarter
2388,2370,12081629,12086750,1,61,772.333333333,0.5625,Eighth
2388,796,3742173,3754462,1,60,233.0,0.989583333333,Quarter
2388,2172,10213854,10219486,1,60,689.5,0.489583333333,Eighth
2388,2357,12053470,12062686,1,54,770.0,0.520833333333,Eighth
2388,1027,4803550,4809694,1,88,319.5,0.489583333333,Eighth
2388,2384,12114398,12125150,1,54,775.333333333,0.59375,Eighth
2388,992,4683742,4690910,1,64,309.5,0.489583333333,Eighth
2388,1567,7902686,7909853,1,65,498.0,0.552083333333,Eighth
2404,1105,6715358,6726110,1,50,129.5,0.239583333333,Sixteenth
2404,198,1652702,1664477,1,75,26.75,0.239583333333,Sixteenth
2404,361,2452446,2470878,1,39,44.0,0.489583333333,Eighth
2404,2033,11852254,11863518,1,86,236.75,0.239583333333,Sixteenth
2404,1882,10910174,10915294,1,81,218.25,0.114583333333,Thirty Second
2404,2612,15358430,15474654,1,68,307.0,2.48958333333,Half
2404,631,4013534,4021725,1,51,75.25,0.15625,Triplet Sixteenth
2404,1436,8705502,8730590,1,63,173.0,0.489583333333,Eighth
2404,1461,8811998,8821214,1,67,175.125,0.114583333333,Thirty Second
2404,149,1428958,1438174,1,63,21.75,0.239583333333,Sixteenth
2404,501,3003869,3010526,1,95,56.625,0.114583333333,Thirty Second
2404,2784,16269278,16273886,1,80,327.375,0.114583333333,Thirty Second
2404,2085,12252126,12266461,1,57,244.25,0.239583333333,Sixteenth
2404,1472,8838110,8843230,1,73,175.625,0.114583333333,Thirty Second
2404,2498,14427102,14437854,1,82,285.5,0.239583333333,Sixteenth
2404,9,288734,324062,1,63,2.0,0.739583333333,Dotted Eighth
2404,1873,10876894,10882526,1,78,217.5,0.114583333333,Thirty Second
2404,92,1138654,1149406,1,63,15.5,0.239583333333,Sixteenth
2404,2681,15844830,15851998,1,75,317.875,0.114583333333,Thirty Second
2404,2688,15869918,15875550,1,87,318.375,0.114583333333,Thirty Second
2404,1659,9769438,9781214,1,68,194.75,0.239583333333,Sixteenth
2404,1600,9477598,9487838,1,68,188.25,0.239583333333,Sixteenth
2404,2165,12663261,12668382,1,44,252.083333333,0.15625,Triplet Sixteenth
2404,1414,8614366,8682462,1,68,171.0,1.48958333333,Dotted Quarter
2404,14,324062,338910,1,51,2.75,0.239583333333,Sixteenth
2404,1016,6291934,6303198,1,53,119.75,0.239583333333,Sixteenth
2404,1740,10212830,10239966,1,81,204.5,0.614583333333,Eighth
2404,1614,9551326,9644510,1,84,190.0,1.98958333333,Half
2404,2251,12988382,13014494,1,60,258.5,0.489583333333,Eighth
2404,161,1495006,1507294,1,63,23.25,0.239583333333,Sixteenth
2404,173,1557470,1567710,1,72,24.5,0.239583333333,Sixteenth
2404,625,3991006,4004318,1,84,74.75,0.239583333333,Sixteenth
2404,1108,6746589,6757853,1,55,130.25,0.239583333333,Sixteenth
2404,851,4974558,4989406,1,67,95.0,0.239583333333,Sixteenth
2404,2463,14133213,14144990,1,61,280.0,0.239583333333,Sixteenth
2404,2429,13875166,13887966,1,75,275.75,0.239583333333,Sixteenth
2404,2518,14544350,14588894,1,56,288.0,0.989583333333,Quarter
2404,2739,16106974,16111070,1,75,323.625,0.114583333333,Thirty Second
2404,993,6164446,6180318,1,36,117.0,0.239583333333,Sixteenth
2404,456,2853854,2857950,1,82,53.25,0.114583333333,Thirty Second
2404,2526,14589406,14679006,1,56,289.0,1.98958333333,Half
2404,2043,11966430,11983838,1,84,239.0,0.239583333333,Sixteenth
2404,758,4499934,4509150,1,55,85.0,0.239583333333,Sixteenth
2404,2506,14472158,14483422,1,85,286.5,0.239583333333,Sixteenth
2404,1448,8756190,8764894,1,51,174.0,0.114583333333,Thirty Second
2404,911,5372382,5384158,1,60,101.25,0.239583333333,Sixteenth
2404,150,1428958,1438174,1,68,21.75,0.239583333333,Sixteenth
2404,2826,16525278,16589790,1,55,332.0,0.989583333333,Quarter
2404,2260,13026782,13034974,1,41,259.25,0.239583333333,Sixteenth
2404,859,5017566,5030878,1,68,95.5,0.239583333333,Sixteenth
2404,2016,11663326,11685342,1,73,233.5,0.239583333333,Sixteenth
2404,1519,9007582,9050078,1,56,179.0,0.739583333333,Dotted Eighth
2404,1181,7259102,7271390,1,51,141.5,0.239583333333,Sixteenth
2404,2180,12710878,12718046,1,43,253.083333333,0.15625,Triplet Sixteenth
2404,580,3751390,3798493,1,77,70.0,0.989583333333,Quarter
2404,1321,8249822,8256478,1,70,163.5,0.15625,Triplet Sixteenth
2404,424,2726366,2731998,1,82,50.375,0.114583333333,Thirty Second
2404,2173,12685278,12690910,1,70,252.625,0.114583333333,Thirty Second
2404,1253,7767518,7832030,1,73,153.0,1.48958333333,Dotted Quarter
2404,1902,10989534,11011550,1,52,220.0,0.489583333333,Eighth
2404,1786,10444766,10471390,1,56,209.0,0.239583333333,Sixteenth
2404,1245,7693790,7701982,1,41,151.5,0.239583333333,Sixteenth
2404,610,3923422,3934174,1,53,73.25,0.239583333333,Sixteenth
2404,754,4473822,4499934,1,70,84.5,0.489583333333,Eighth
2404,1250,7737822,7750110,1,31,152.5,0.239583333333,Sixteenth
2404,531,3326430,3340766,1,67,62.75,0.239583333333,Sixteenth
2404,685,4183518,4191710,1,46,78.9166666667,0.15625,Triplet Sixteenth
2404,2339,13304286,13314526,1,48,265.5,0.239583333333,Sixteenth
2404,2321,13223390,13238750,1,44,263.75,0.239583333333,Sixteenth
2404,1774,10378206,10385886,1,92,207.5,0.208333333333,Sixteenth
2404,2311,13202910,13212638,1,70,263.25,0.239583333333,Sixteenth
2404,1976,11310557,11345886,1,56,226.5,0.739583333333,Dotted Eighth
2404,461,2880989,2885086,1,87,53.875,0.114583333333,Thirty Second
2404,2177,12694494,12705246,1,43,252.833333333,0.15625,Triplet Sixteenth
2404,2068,12146142,12159966,1,72,242.25,0.239583333333,Sixteenth
2404,571,3661278,3673054,1,55,68.5,0.239583333333,Sixteenth
2404,88,1118174,1161182,1,80,15.0,0.989583333333,Quarter
2404,72,1035742,1046494,1,63,13.25,0.239583333333,Sixteenth
2404,2790,16299998,16320990,1,58,328.0,0.489583333333,Eighth
2404,1322,8249822,8259550,1,46,163.5,0.239583333333,Sixteenth
2404,1968,11205598,11215326,1,76,224.75,0.114583333333,Thirty Second
2404,2362,13384669,13448158,1,37,267.0,0.989583333333,Quarter
2404,73,1035742,1046494,1,60,13.25,0.239583333333,Sixteenth
2404,2762,16197086,16203230,1,77,325.75,0.114583333333,Thirty Second
2404,363,2457054,2461150,1,75,44.125,0.114583333333,Thirty Second
2404,1104,6705630,6714846,1,48,129.25,0.239583333333,Sixteenth
2404,1650,9718238,9728990,1,75,193.75,0.239583333333,Sixteenth
2404,323,2283998,2288094,1,72,40.25,0.114583333333,Thirty Second
2404,1919,11045854,11049950,1,88,221.25,0.114583333333,Thirty Second
2404,893,5229022,5261278,1,70,99.0,0.489583333333,Eighth
2404,85,1106398,1117662,1,63,14.75,0.239583333333,Sixteenth
2404,1768,10351070,10363870,1,80,207.0,0.229166666667,Sixteenth
2404,2812,16390110,16397790,1,87,329.75,0.114583333333,Thirty Second
2404,1518,9001438,9007070,1,80,178.875,0.114583333333,Thirty Second
2404,2391,13659102,13674462,1,60,272.25,0.239583333333,Sixteenth
2404,2344,13315038,13325789,1,44,265.75,0.239583333333,Sixteenth
2404,2324,13239262,13260766,1,75,264.0,0.489583333333,Eighth
2404,1745,10246110,10258910,1,81,205.25,0.229166666667,Sixteenth
2404,1200,7366110,7411677,1,75,144.0,0.989583333333,Quarter
2404,2602,15235038,15247838,1,52,303.5,0.489583333333,Eighth
2404,1658,9752030,9781214,1,80,194.5,0.489583333333,Eighth
2404,2613,15358430,15474654,1,53,307.0,2.48958333333,Half
2404,895,5229022,5308382,1,51,99.0,1.23958333333,Tied Quarter-Sixteenth
2404,1480,8851422,8857566,1,75,175.9375,0.114583333333,Thirty Second
2404,171,1557470,1567710,1,75,24.5,0.239583333333,Sixteenth
2404,1377,8459230,8464350,1,56,167.625,0.114583333333,Thirty Second
2404,2523,14589406,14598622,1,96,289.0,0.239583333333,Sixteenth
2404,239,1889246,1902046,1,68,31.75,0.239583333333,Sixteenth
2404,254,1970654,1975774,1,87,33.125,0.114583333333,Thirty Second
2404,119,1290718,1301470,1,67,18.75,0.239583333333,Sixteenth
2404,263,2017246,2023902,1,72,34.25,0.114583333333,Thirty Second
2404,2484,14313950,14450142,1,44,283.0,2.98958333333,Dotted Half
2404,2631,15624158,15629278,1,72,312.75,0.114583333333,Thirty Second
2404,241,1902558,1914846,1,87,32.0,0.239583333333,Sixteenth
2404,1989,11462622,11479518,1,69,229.75,0.239583333333,Sixteenth
2404,1721,10106846,10117598,1,71,202.25,0.239583333333,Sixteenth
2404,1390,8516062,8521182,1,51,168.75,0.114583333333,Thirty Second
2404,191,1630685,1641438,1,75,26.25,0.239583333333,Sixteenth
2404,657,4090334,4096990,1,50,76.9166666667,0.15625,Triplet Sixteenth
2404,2243,12944350,12951518,1,37,257.625,0.114583333333,Thirty Second
2404,2853,16822238,16834526,1,61,337.0,0.239583333333,Sixteenth
2404,808,4662238,4674526,1,55,88.75,0.239583333333,Sixteenth
2404,1811,10572766,10582494,1,57,211.25,0.229166666667,Sixteenth
2441,2116,9003998,9034718,1,41,547.0,0.989583333333,Quarter
2441,8110,33767902,33774558,1,30,2104.0,0.489583333333,Eighth
2441,7578,32105438,32131038,1,50,2004.0,1.98958333333,Half
2441,3833,16105950,16121309,1,83,981.0,0.989583333333,Quarter
2441,7946,33186270,33192414,1,62,2063.5,0.489583333333,Eighth
2441,6607,28567517,28582878,1,80,1762.0,0.989583333333,Quarter
2441,4294,18790878,18801630,1,75,1150.0,0.989583333333,Quarter
2441,8033,33451486,33464798,1,79,2082.0,0.989583333333,Quarter
2441,2652,11184606,11190750,1,74,669.5,0.489583333333,Eighth
2441,1083,4584926,4618206,1,64,271.0,1.98958333333,Half
2441,3766,15925726,15931869,1,88,969.25,0.489583333333,Eighth
2441,4140,18016734,18029534,1,44,1094.0,0.989583333333,Quarter
2441,3155,13416926,13433310,1,79,806.0,0.989583333333,Quarter
2441,7576,32098270,32104926,1,70,2003.5,0.489583333333,Eighth
2441,2007,8540638,8548318,1,53,519.0,0.489583333333,Eighth
2441,8093,33720286,33735134,1,77,2101.0,0.989583333333,Quarter
2441,50,333790,356830,1,62,12.0,1.48958333333,Dotted Quarter
2441,4791,20625374,20661726,1,86,1280.0,2.98958333333,Dotted Half
2441,5482,24040925,24064990,1,73,1501.0,1.48958333333,Dotted Quarter
2441,7474,31744990,31747038,1,70,1977.0,0.489583333333,Eighth
2441,2845,12097502,12106206,1,72,725.0,0.489583333333,Eighth
2441,6063,26164702,26171358,1,59,1615.0,0.489583333333,Eighth
2441,15,249310,263134,1,62,6.0,0.989583333333,Quarter
2441,5525,24232926,24244190,1,71,1512.0,0.489583333333,Eighth
2441,4771,20540894,20547550,1,80,1274.0,0.489583333333,Eighth
2441,6376,27519966,27524574,1,78,1704.0,0.489583333333,Eighth
2441,5567,24374237,24382942,1,87,1520.0,0.489583333333,Eighth
2441,5320,23187422,23196126,1,48,1459.5,0.489583333333,Eighth
2441,27,269278,274398,1,62,7.5,0.489583333333,Eighth
2441,4353,18995678,19008990,1,63,1165.0,0.989583333333,Quarter
2441,5573,24392669,24401885,1,71,1521.0,0.489583333333,Eighth
2441,7770,32502750,32516574,1,58,2028.5,0.489583333333,Eighth
2441,3781,15968221,15971806,1,86,972.0,0.239583333333,Sixteenth
2441,7890,32984542,32991198,1,74,2049.0,0.489583333333,Eighth
2441,1636,7221214,7229406,1,72,432.666666667,0.65625,Dotted Eighth
2441,1431,6240222,6246878,1,77,367.5,0.489583333333,Eighth
2441,7277,31199710,31206366,1,36,1932.0,0.489583333333,Eighth
2441,4700,20226526,20239838,1,47,1250.0,0.989583333333,Quarter
2441,2207,9553374,9560542,1,86,577.5,0.489583333333,Eighth
2441,6817,29538270,29554142,1,65,1822.0,0.989583333333,Quarter
2441,731,3166173,3173854,1,50,175.5,0.489583333333,Eighth
2441,1251,5336542,5351902,1,47,311.5,0.489583333333,Eighth
2441,3768,15928286,15938526,1,86,969.5,0.489583333333,Eighth
2441,7044,30606814,30617566,1,65,1892.0,0.65625,Dotted Eighth
2441,1786,7569886,7578589,1,86,457.5,0.489583333333,Eighth
2441,2522,10460638,10467294,1,51,632.5,0.489583333333,Eighth
2441,4668,20049886,20064734,1,84,1240.0,0.989583333333,Quarter
2441,5586,24433118,24445406,1,83,1523.5,0.489583333333,Eighth
2441,7982,33301981,33310174,1,64,2071.5,0.489583333333,Eighth
2441,5497,24095709,24112094,1,66,1504.0,0.989583333333,Quarter
2441,6371,27502046,27505630,1,82,1702.5,0.489583333333,Eighth
2441,4150,18074078,18100702,1,41,1098.0,1.98958333333,Half
2441,3571,15318494,15326686,1,71,926.666666667,0.65625,Dotted Eighth
2441,3717,15823837,15851998,1,84,962.0,1.98958333333,Half
2441,684,2849758,2857950,1,57,159.0,0.489583333333,Eighth
2441,1824,7672286,7688158,1,83,464.0,0.989583333333,Quarter
2441,4537,19674078,19679710,1,80,1213.0,0.489583333333,Eighth
2441,2089,8869342,8888286,1,68,539.0,0.989583333333,Quarter
2441,3600,15480286,15505886,1,79,938.0,1.98958333333,Half
2441,4278,18726366,18733022,1,65,1145.5,0.489583333333,Eighth
2441,1204,5170654,5184990,1,55,301.0,0.989583333333,Quarter
2441,5781,24965086,24971742,1,52,1552.5,0.489583333333,Eighth
2441,896,3866077,3874782,1,90,222.5,0.489583333333,Eighth
2441,2799,11921374,11935710,1,62,712.0,0.989583333333,Quarter
2441,7914,33070046,33076189,1,81,2055.0,0.489583333333,Eighth
2441,5931,25316318,25329630,1,74,1573.0,0.989583333333,Quarter
2441,2595,10880478,11033054,1,89,658.0,1.98958333333,Half
2441,1671,7329246,7336926,1,81,439.75,0.489583333333,Eighth
2441,6957,30149598,30156766,1,50,1861.5,0.489583333333,Eighth
2441,457,1880542,1886686,1,64,105.5,0.489583333333,Eighth
2441,5256,23016414,23022557,1,53,1447.5,0.489583333333,Eighth
2441,823,3582430,3590622,1,95,201.5,0.489583333333,Eighth
2441,6825,29562846,29573598,1,75,1823.5,0.489583333333,Eighth
2441,1007,4250590,4256222,1,96,250.5,0.489583333333,Eighth
2441,3504,15016925,15036382,1,38,908.0,0.489583333333,Eighth
2441,1959,8073694,8089054,1,79,492.0,0.989583333333,Quarter
2441,5936,25321949,25329630,1,59,1573.5,0.489583333333,Eighth
2441,2297,9843678,9863134,1,72,595.0,0.989583333333,Quarter
2441,7253,31134174,31150046,1,98,1928.0,0.989583333333,Quarter
2441,6981,30251486,30258142,1,89,1869.5,0.489583333333,Eighth
2441,138,714717,736734,1,46,36.0,0.989583333333,Quarter
2441,3276,13916637,13958622,1,47,838.0,1.98958333333,Half
2441,902,3892190,3897310,1,81,224.5,0.489583333333,Eighth
2441,2541,10534878,10542046,1,53,637.5,0.489583333333,Eighth
2441,2611,11061214,11075550,1,77,662.0,0.989583333333,Quarter
2441,3812,16052702,16059870,1,43,977.5,0.489583333333,Eighth
2441,6524,28116445,28134365,1,74,1741.0,0.739583333333,Dotted Eighth
2441,6517,28092894,28116445,1,72,1740.0,0.989583333333,Quarter
2441,4711,20278750,20290014,1,71,1254.0,0.989583333333,Quarter
2441,6204,26905566,26911710,1,77,1659.0,0.489583333333,Eighth
2441,2824,12033502,12038110,1,81,720.0,0.489583333333,Eighth
2441,4744,20417502,20452318,1,87,1264.0,2.98958333333,Dotted Half
2441,3816,16059870,16074206,1,86,978.0,0.989583333333,Quarter
2441,7631,32250846,32259038,1,70,2014.0,0.489583333333,Eighth
2441,3266,13871070,13877214,1,75,835.0,0.489583333333,Eighth
2441,1928,7965150,7972830,1,43,484.0,0.489583333333,Eighth
2441,3928,16388062,16394206,1,74,1001.0,0.489583333333,Eighth
2441,320,1523678,1532894,1,51,83.5,0.489583333333,Eighth
2441,1961,8073694,8089054,1,31,492.0,0.989583333333,Quarter
2441,8348,34540510,34554846,1,60,2158.0,0.989583333333,Quarter
2441,551,2147294,2163166,1,70,123.0,0.989583333333,Quarter
2441,7337,31368158,31383518,1,94,1944.0,0.989583333333,Quarter
2441,755,3282398,3298270,1,81,183.0,0.989583333333,Quarter
2441,3334,14217182,14308829,1,60,856.0,5.98958333333,Unknown
2441,4825,20764126,20773342,1,79,1291.0,0.489583333333,Eighth
2441,5642,24609758,24617949,1,89,1533.0,0.489583333333,Eighth
2441,547,2133982,2147294,1,72,122.0,0.989583333333,Quarter
2441,1662,7309790,7316957,1,81,438.25,0.489583333333,Eighth
2441,7278,31206878,31212510,1,48,1932.5,0.489583333333,Eighth
2441,6887,29818846,29838813,1,39,1841.0,0.989583333333,Quarter
2441,1644,7267806,7277022,1,78,435.5,0.489583333333,Eighth
2441,912,3924446,3930590,1,83,227.0,0.489583333333,Eighth
2441,7629,32244190,32255453,1,60,2013.75,0.489583333333,Eighth
2441,4215,18455006,18460126,1,70,1125.5,0.489583333333,Eighth
2441,9,242142,248798,1,77,5.5,0.489583333333,Eighth
2441,373,1662430,1694686,1,89,92.0,1.98958333333,Half
2441,6605,28558813,28567006,1,80,1761.5,0.489583333333,Eighth
2441,160,939998,947165,1,84,47.0,0.489583333333,Eighth
2441,802,3495390,3510238,1,69,196.0,0.989583333333,Quarter
2441,8347,34533854,34540510,1,51,2157.5,0.489583333333,Eighth
2441,5145,22314462,22320606,1,73,1397.5,0.489583333333,Eighth
2441,753,3267550,3289566,1,45,182.0,1.48958333333,Dotted Quarter
2441,4154,18101214,18114526,1,50,1100.0,0.989583333333,Quarter
2472,1983,7547870,7559646,1,79,634.0,0.989583333333,Quarter
2472,1536,5860318,5874141,1,50,491.0,0.989583333333,Quarter
2472,1011,4083166,4087774,1,78,352.0,0.489583333333,Eighth
2472,1404,5387742,5396446,1,69,455.0,0.65625,Dotted Eighth
2472,1489,5672926,5687261,1,40,478.0,0.989583333333,Quarter
2472,2259,8615390,8626654,1,66,733.0,0.989583333333,Quarter
2472,1458,5573598,5610462,1,60,470.0,2.98958333333,Dotted Half
2472,2370,9469406,9486814,1,48,796.0,0.989583333333,Quarter
2472,431,1801182,1811422,1,72,152.0,0.989583333333,Quarter
2472,1780,6874590,6886365,1,43,575.0,0.989583333333,Quarter
2472,2202,8435166,8446430,1,89,713.0,0.989583333333,Quarter
2472,2305,8861662,8873438,1,43,754.0,0.989583333333,Quarter
2472,967,3870174,3883486,1,72,332.0,0.989583333333,Quarter
2472,908,3518941,3524573,1,78,301.0,0.489583333333,Eighth
2472,1824,7056862,7066590,1,60,591.0,0.989583333333,Quarter
2472,342,1576414,1583070,1,42,133.0,0.489583333333,Eighth
2472,2304,8850398,8861150,1,43,753.0,0.989583333333,Quarter
2472,96,561630,571870,1,52,42.0,0.989583333333,Quarter
2472,2201,8435166,8457694,1,60,713.0,1.98958333333,Half
2472,1326,5145054,5153246,1,79,436.0,0.65625,Dotted Eighth
2472,1678,6400990,6405598,1,78,532.0,0.489583333333,Eighth
2472,1530,5845470,5855710,1,67,490.0,0.65625,Dotted Eighth
2472,882,3462621,3473374,1,80,296.0,0.989583333333,Quarter
2472,887,3473374,3481566,1,62,297.0,0.489583333333,Eighth
2472,1562,5950941,5958110,1,69,498.0,0.65625,Dotted Eighth
2472,2235,8501726,8512990,1,89,719.0,0.989583333333,Quarter
2472,134,718814,750046,1,71,56.0,2.98958333333,Dotted Half
2472,226,1104862,1114590,1,74,92.0,0.989583333333,Quarter
2472,556,2403294,2408414,1,78,205.5,0.489583333333,Eighth
2472,1270,4939230,4946398,1,59,420.333333333,0.65625,Dotted Eighth
2472,1594,6054366,6091230,1,57,506.0,2.98958333333,Dotted Half
2472,1030,4146654,4150750,1,48,357.5,0.489583333333,Eighth
2472,924,3625950,3629022,1,79,310.5,0.489583333333,Eighth
2472,1125,4393438,4405214,1,84,379.0,0.989583333333,Quarter
2472,309,1439710,1448926,1,75,122.0,0.989583333333,Quarter
2472,2039,7791070,7827934,1,71,656.0,2.98958333333,Dotted Half
2472,2071,7969246,7986142,1,72,671.0,0.989583333333,Quarter
2472,2067,7951326,7968734,1,43,670.0,0.989583333333,Quarter
2472,640,2663390,2667998,1,60,228.0,0.489583333333,Eighth
2472,280,1334238,1340382,1,57,112.5,0.489583333333,Eighth
2472,301,1418205,1427422,1,70,120.0,0.989583333333,Quarter
2472,1855,7174622,7183838,1,84,602.0,0.989583333333,Quarter
2472,1132,4417502,4429790,1,84,381.0,0.989583333333,Quarter
2472,505,2152414,2162654,1,50,183.0,0.989583333333,Quarter
2472,349,1600990,1605598,1,43,135.0,0.489583333333,Eighth
2472,2192,8400862,8411614,1,49,710.0,0.989583333333,Quarter
2472,2196,8423390,8435166,1,60,712.0,0.989583333333,Quarter
2472,1275,4959198,4965854,1,52,422.0,0.65625,Dotted Eighth
2472,720,2961374,2967518,1,70,252.5,0.489583333333,Eighth
2472,240,1147358,1162206,1,31,95.0,0.989583333333,Quarter
2472,1068,4255710,4268510,1,64,367.0,0.989583333333,Quarter
2472,2254,8589278,8597982,1,45,728.0,0.989583333333,Quarter
2472,728,2996702,3006942,1,75,256.0,0.989583333333,Quarter
2472,825,3325406,3335134,1,44,284.0,0.989583333333,Quarter
2472,779,3177950,3189214,1,75,272.0,0.989583333333,Quarter
2472,156,840158,851422,1,48,67.0,0.989583333333,Quarter
2472,94,550878,561630,1,86,41.0,0.989583333333,Quarter
2472,2308,8873950,8909790,1,62,755.0,2.98958333333,Dotted Half
2472,1171,4595166,4602846,1,64,393.0,0.65625,Dotted Eighth
2472,1305,5048286,5055966,1,59,429.333333333,0.65625,Dotted Eighth
2472,2180,8364510,8375262,1,68,707.0,0.989583333333,Quarter
2472,2133,8227805,8238558,1,48,695.0,0.989583333333,Quarter
2472,1949,7469534,7475678,1,71,627.0,0.489583333333,Eighth
2472,1283,4981726,4989918,1,76,424.0,0.65625,Dotted Eighth
2472,145,782814,817118,1,74,62.0,2.98958333333,Dotted Half
2472,1194,4669406,4676574,1,69,399.333333333,0.65625,Dotted Eighth
2472,1870,7229918,7242717,1,72,607.0,0.989583333333,Quarter
2472,15,213982,224222,1,67,10.0,0.989583333333,Quarter
2472,843,3369438,3375582,1,71,288.0,0.489583333333,Eighth
2472,1317,5099998,5115358,1,55,433.0,0.989583333333,Quarter
2472,361,1625053,1636317,1,69,137.0,0.989583333333,Quarter
2472,2104,8125918,8131550,1,84,685.5,0.489583333333,Eighth
2472,410,1755102,1767902,1,79,148.0,0.989583333333,Quarter
2472,1203,4700638,4706782,1,67,401.666666667,0.65625,Dotted Eighth
2472,1687,6466526,6472670,1,62,538.0,0.489583333333,Eighth
2472,2092,8069086,8080350,1,83,680.0,0.989583333333,Quarter
2472,737,3036638,3042270,1,61,259.5,0.489583333333,Eighth
2472,341,1568222,1576414,1,43,132.5,0.489583333333,Eighth
2472,2095,8091102,8100318,1,65,682.0,0.989583333333,Quarter
2472,694,2833374,2839518,1,67,240.5,0.489583333333,Eighth
2472,305,1427934,1439198,1,68,121.0,0.989583333333,Quarter
2472,1775,6864862,6874590,1,50,574.0,0.989583333333,Quarter
2472,1624,6149086,6156766,1,88,514.0,0.65625,Dotted Eighth
2472,1702,6547422,6561757,1,57,545.0,0.989583333333,Quarter
2472,363,1636317,1641949,1,59,138.0,0.489583333333,Eighth
2472,1387,5343198,5352926,1,64,451.666666667,0.65625,Dotted Eighth
2472,17,224222,258526,1,72,11.0,2.98958333333,Dotted Half
2472,1905,7372766,7383518,1,59,619.0,0.989583333333,Quarter
2472,2222,8481246,8492510,1,84,717.0,0.989583333333,Quarter
2472,55,409566,418782,1,74,27.0,0.989583333333,Quarter
2472,1518,5813214,5820382,1,59,487.333333333,0.65625,Dotted Eighth
2472,892,3487198,3497438,1,62,298.0,0.989583333333,Quarter
2472,2166,8330206,8339934,1,61,704.0,0.989583333333,Quarter
2472,1497,5720030,5736926,1,55,481.0,0.989583333333,Quarter
2472,1049,4196318,4209118,1,68,362.0,0.989583333333,Quarter
2472,1553,5919710,5928413,1,77,495.666666667,0.65625,Dotted Eighth
2472,678,2759646,2770398,1,86,236.0,0.989583333333,Quarter
2472,1743,6748126,6753246,1,79,562.5,0.489583333333,Eighth
2472,254,1216478,1226206,1,72,101.0,0.989583333333,Quarter
2472,1083,4293086,4298718,1,47,370.0,0.489583333333,Eighth
2472,1586,6017502,6026206,1,64,503.333333333,0.65625,Dotted Eighth
2472,481,2026974,2039774,1,72,172.0,0.989583333333,Quarter
2472,1681,6423006,6434782,1,79,534.0,0.989583333333,Quarter
2472,117,616926,631262,1,79,47.0,0.989583333333,Quarter
2472,1101,4339678,4350942,1,89,374.0,0.989583333333,Quarter
2472,828,3346398,3358174,1,79,286.0,0.989583333333,Quarter
2472,2158,8306653,8312286,1,67,702.0,0.489583333333,Eighth
2472,307,1433566,1439198,1,60,121.5,0.489583333333,Eighth
2472,1579,6000094,6006750,1,69,502.0,0.65625,Dotted Eighth
2472,1004,4050910,4062174,1,60,349.0,0.989583333333,Quarter
2472,773,3157470,3163614,1,55,270.5,0.489583333333,Eighth
2472,621,2615262,2627038,1,65,224.0,0.989583333333,Quarter
2472,166,872926,882653,1,72,70.0,0.989583333333,Quarter
2472,1774,6861278,6864862,1,86,573.5,0.489583333333,Eighth
2472,2093,8080350,8091102,1,67,681.0,0.989583333333,Quarter
2472,1644,6198749,6237662,1,48,518.0,2.98958333333,Dotted Half
